goos: linux
goarch: amd64
pkg: github.com/mtgo-labs/mtgo/internal/crypto
cpu: AMD Ryzen 5 7600X 6-Core Processor             
BenchmarkSessionFleetConstruction/1-12                 	 1537684	       777.4 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1525538	       783.9 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1527231	       789.4 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1507645	       799.6 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1523534	       787.7 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1538263	       780.2 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1541968	       781.8 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1530328	       785.3 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1526656	       788.6 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/1-12                 	 1535097	       785.4 ns/op	    1648 B/op	      19 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15309	     78427 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15154	     79199 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15159	     79093 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15152	     79124 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15160	     78730 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15162	     79090 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15374	     78360 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15280	     78480 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15226	     78797 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/100-12               	   15156	     79129 ns/op	  165696 B/op	    1901 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1429	    866787 ns/op	 1656199 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1360	    864979 ns/op	 1656199 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1358	    864463 ns/op	 1656198 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1387	    868815 ns/op	 1656198 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1368	    866681 ns/op	 1656199 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1413	    861650 ns/op	 1656199 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1420	    865095 ns/op	 1656199 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1383	    866112 ns/op	 1656198 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1416	    867738 ns/op	 1656199 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/1000-12              	    1390	    862648 ns/op	 1656200 B/op	   19001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     139	   8442086 ns/op	16561940 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     142	   8317821 ns/op	16561941 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     145	   8219471 ns/op	16561934 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     144	   8280534 ns/op	16561930 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     140	   8502869 ns/op	16561936 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     140	   8482081 ns/op	16561939 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     141	   8369390 ns/op	16561941 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     141	   8356468 ns/op	16561982 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     145	   8212722 ns/op	16561938 B/op	  190001 allocs/op
BenchmarkSessionFleetConstruction/10000-12             	     141	   8441286 ns/op	16561946 B/op	  190001 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7954767	       150.5 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7866362	       151.6 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7243062	       155.7 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7972369	       151.7 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7938856	       149.7 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7927521	       153.3 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7898479	       149.9 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7901212	       151.1 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 7760112	       151.8 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_raw_result-12         	 8215110	       149.9 ns/op	     288 B/op	       2 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6184376	       193.7 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6355314	       191.0 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6297153	       191.5 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6245350	       194.1 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6175123	       190.8 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6302451	       189.8 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6235941	       193.3 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6346122	       190.8 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6221341	       195.9 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/constructor_fast_path_decoded_result-12     	 6175172	       191.2 ns/op	     304 B/op	       3 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5662508	       212.8 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5601682	       212.5 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5574661	       213.6 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5693720	       213.2 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5635759	       210.9 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5716286	       212.8 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5583500	       212.7 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5561589	       212.1 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5594256	       214.6 ns/op	     328 B/op	       4 allocs/op
BenchmarkSessionRPCResultRouting/full_TL_decode_rpc_result_wrapper-12        	 5735815	       208.9 ns/op	     328 B/op	       4 allocs/op
PASS
ok  	github.com/mtgo-labs/mtgo/internal/session	262.706s
goos: linux
goarch: amd64
pkg: github.com/mtgo-labs/mtgo/internal/transport
cpu: AMD Ryzen 5 7600X 6-Core Processor             
BenchmarkAbridgedEncodeLength-12         	897541729	         1.327 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	904681934	         1.308 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	918048003	         1.305 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	904462650	         1.333 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	913563494	         1.305 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	917123262	         1.309 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	915737602	         1.304 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	904347176	         1.316 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	918586306	         1.306 ns/op	       0 B/op	       0 allocs/op
BenchmarkAbridgedEncodeLength-12         	879616028	         1.321 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9611 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9461 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9493 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9844 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9470 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9814 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9663 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9596 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9473 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntermediateEncodeLength-12     	1000000000	         0.9563 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.6693 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.6953 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.6750 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.5805 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.6441 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.6546 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.6450 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.5837 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.5861 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportError4Byte-12    	1000000000	         0.6146 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3861 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3948 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3856 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3888 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3930 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3852 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.4938 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3919 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3925 ns/op	       0 B/op	       0 allocs/op
BenchmarkDetectTransportErrorLarge-12    	1000000000	         0.3929 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3891 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3874 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3867 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3822 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3844 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3901 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3876 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3909 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3892 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsQuickAckToken-12              	1000000000	         0.3860 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	514845069	         2.273 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	535065315	         2.264 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	528813948	         2.285 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	524235532	         2.284 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	523201918	         2.267 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	523443441	         2.275 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	528434049	         2.259 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	523352878	         2.285 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	525460832	         2.255 ns/op	       0 B/op	       0 allocs/op
BenchmarkTrimPaddedIntermediate-12       	534206270	         2.346 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	372300700	         3.155 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	387665950	         3.192 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	379293589	         3.163 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	374030929	         3.131 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	380330977	         3.146 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	372301729	         3.232 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	381247404	         3.178 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	363372163	         3.175 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	368879230	         3.165 ns/op	       0 B/op	       0 allocs/op
BenchmarkIsForbiddenNonce-12             	356088499	         3.221 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	github.com/mtgo-labs/mtgo/internal/transport	59.618s
goos: linux
goarch: amd64
pkg: github.com/mtgo-labs/mtgo/tg
cpu: AMD Ryzen 5 7600X 6-Core Processor             
BenchmarkEncodePong-12              	46338678	        24.56 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	48588562	        24.29 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	50936868	        24.39 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	51236341	        24.47 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	48400917	        24.33 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	50498140	        24.32 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	49366150	        24.80 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	49853600	        24.33 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	48125250	        24.41 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodePong-12              	48112062	        24.74 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeConfig-12            	 5220789	       227.2 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5154106	       229.5 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5341639	       229.7 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5409814	       224.7 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5251617	       229.2 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5354478	       227.5 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5354833	       227.9 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5142380	       229.0 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5279184	       234.1 ns/op	     500 B/op	       5 allocs/op
BenchmarkEncodeConfig-12            	 5313300	       226.4 ns/op	     500 B/op	       5 allocs/op
BenchmarkDecodeConfig-12            	 9973903	       121.5 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	 9841924	       119.2 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	10190606	       118.1 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	 9858006	       122.4 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	10066556	       118.6 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	10020163	       120.9 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	 9790606	       119.7 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	10195422	       118.6 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	10073929	       121.5 ns/op	     392 B/op	       3 allocs/op
BenchmarkDecodeConfig-12            	10284483	       117.9 ns/op	     392 B/op	       3 allocs/op
BenchmarkEncodeMsgsAck-12           	13339621	        86.82 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13618198	        86.94 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13604862	        87.01 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13896730	        87.52 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	14076105	        87.04 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13690256	        86.14 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13957197	        86.33 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13578243	        86.60 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13883721	        86.67 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMsgsAck-12           	13644802	        87.67 ns/op	     192 B/op	       2 allocs/op
BenchmarkEncodeMTProtoMessage-12    	16997230	        68.48 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17382356	        68.77 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17404282	        68.20 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17519858	        68.76 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17552696	        68.08 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17562974	        68.96 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17428748	        68.36 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17795721	        68.78 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17924036	        68.28 ns/op	     176 B/op	       3 allocs/op
BenchmarkEncodeMTProtoMessage-12    	17684090	        67.71 ns/op	     176 B/op	       3 allocs/op
BenchmarkDecodeMTProtoMessage-12    	17288610	        69.32 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	18026427	        67.74 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	18749336	        67.35 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	17515933	        67.34 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	18013555	        67.99 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	18487807	        67.45 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	18102241	        68.76 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	17442134	        68.05 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	18223826	        67.29 ns/op	      48 B/op	       2 allocs/op
BenchmarkDecodeMTProtoMessage-12    	18240189	        67.09 ns/op	      48 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 7340058	       166.9 ns/op	     125 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 7303327	       169.3 ns/op	     126 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 7113360	       173.3 ns/op	     124 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 6560649	       171.8 ns/op	     126 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 7065144	       169.5 ns/op	     129 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 6962394	       168.5 ns/op	     127 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 7276011	       168.5 ns/op	     129 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 7290618	       165.9 ns/op	     129 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 6799956	       170.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkGzipPackedEncode-12        	 6920859	       169.9 ns/op	     125 B/op	       2 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.22 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	94062470	        11.04 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.14 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.16 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.17 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        10.80 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.03 ns/op	       0 B/op	       0 allocs/op
BenchmarkNewReaderRelease-12        	100000000	        11.29 ns/op	       0 B/op	       0 allocs/op
BenchmarkEncodeTLObject-12          	46440141	        24.64 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	46733728	        24.69 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	50102293	        24.52 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	48903698	        24.33 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	51963482	        24.44 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	48095179	        24.74 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	46616576	        25.32 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	49617969	        24.93 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	49470938	        24.55 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodeTLObject-12          	46223246	        24.46 ns/op	      64 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	40501471	        29.44 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	41527228	        29.20 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	36410276	        29.52 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	40802328	        29.09 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	40869336	        29.80 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	42139376	        29.76 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	41969374	        29.19 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	40286678	        29.66 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	40485716	        29.05 ns/op	      16 B/op	       1 allocs/op
BenchmarkReadTLObject-12            	41772831	        28.78 ns/op	      16 B/op	       1 allocs/op
PASS
ok  	github.com/mtgo-labs/mtgo/tg	119.160s
goos: linux
goarch: amd64
pkg: github.com/mtgo-labs/mtgo/tgerr
cpu: AMD Ryzen 5 7600X 6-Core Processor             
BenchmarkIs-12            	89072714	        13.02 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	87643333	        13.21 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	88749656	        13.14 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	87304626	        13.23 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	91531336	        12.94 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	91855233	        13.21 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	86436997	        13.22 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	83057650	        13.21 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	94804102	        13.12 ns/op	       8 B/op	       1 allocs/op
BenchmarkIs-12            	91204786	        13.00 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	90498740	        13.07 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	78035868	        13.04 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	86138931	        13.11 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	91824518	        13.02 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	92848089	        13.12 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	93847006	        13.13 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	92194887	        13.02 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	91560110	        12.96 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	92543278	        13.07 ns/op	       8 B/op	       1 allocs/op
BenchmarkIsNotMatch-12    	87857976	        13.25 ns/op	       8 B/op	       1 allocs/op
